 # eFd=   6.22448996E-02
 # Z [nm]
 # V [meV]
 #          21  Wavefunctions
# NZ= 1998
 -50.92   114.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.85   114.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.78   114.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.71   114.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.64   114.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.57   113.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.50   113.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.43   113.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.36   113.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.29   113.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.22   113.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.15   113.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.09   112.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.02   112.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.95   112.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.88   112.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.81   112.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.74   112.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.67   111.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.60   111.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.53   111.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
